latency_us
3.218
0.955
0.905
1.014
0.886
1.162
1.398
0.739
1.476
0.787
1.821
1.584
0.669
0.994
0.846
1.368
1.033
1.092
2.126
0.551
0.728
0.837
0.689
0.649
0.955
0.984
1.388
1.072
1.083
1.663
0.748
1.044
27.086
0.876
1.211
0.63
0.866
1.053
0.955
0.994
2.077
1.004
1.142
1.072
1.417
1.132
0.669
1.309
1.162
0.669
1.487
1.713
0.522
1.978
1.28
1.211
1.476
1.9
1.21
0.738
0.561
0.807
1.408
0.482
0.935
1.624
1.25
2.284
0.531
27.628
1.594
0.748
1.723
2.136
1.063
0.768
1.319
0.827
1.338
0.807
1.368
39.311
0.876
1.378
1.27
2.155
2.195
1.092
1.083
0.925
1.742
1.388
1.014
0.916
1.024
26.437
1.132
1.831
0.709
1.525
1.899
26.073
0.65
1.053
2.215
0.876
0.433
0.807
0.512
1.201
1.378
0.639
0.846
1.378
0.374
0.836
0.876
0.758
0.709
0.59
0.512
4.508
0.876
0.984
0.817
0.866
0.512
0.483
0.472
1.318
0.758
0.591
1.113
1.526
0.679
0.482
0.886
0.374
0.649
0.708
0.798
0.561
0.867
0.571
0.886
0.502
1.221
0.866
0.974
0.591
1.112
0.925
1.053
28.12
0.472
0.709
0.719
1.388
1.575
0.492
0.846
0.915
1.201
1.123
0.925
0.482
0.404
0.65
1.85
1.466
0.62
1.456
0.374
1.014
0.984
0.827
1.319
1.407
0.757
0.984
2.205
2.796
0.492
0.659
1.043
30.275
1.26
3.543
1.102
25.974
2.116
1.91
1.033
31.702
1.654
26.554
0.649
3.179
1.299
0.974
1.486
2.638
0.728
31.358
1.556
1.752
0.994
1.289
1.24
4.724
1.969
1.82
1.487
33.602
31.486
1.397
1.122
31.86
30.551
0.837
2.412
1.515
2.323
0.984
56.978
31.151
0.925
1.752
1.309
20.62
1.634
1.181
1.575
2.973
4.508
1.595
0.718
1.279
1.565
0.58
0.739
0.866
0.729
0.64
0.777
1.417
1.654
0.975
1.22
0.581
0.552
20.6
0.462
1.466
0.58
0.393
1.024
1.289
1.408
0.916
0.866
1.26
0.669
0.551
0.718
0.768
1.693
0.965
2.273
1.713
0.935
0.384
1.388
1.437
1.072
1.329
1.23
0.905
24.803
1.25
2.175
1.171
21.338
25.512
2.066
0.856
0.442
0.728
0.453
1.201
0.542
0.699
0.433
1.466
0.462
0.522
0.551
5.039
1.269
0.975
1.723
0.512
0.433
0.935
21.378
0.67
0.414
27.057
1.201
0.876
0.729
0.483
0.414
0.817
1.555
0.561
1.053
0.345
1.151
1.004
0.393
1.004
0.985
0.896
0.778
0.581
0.985
1.24
0.63
0.63
0.738
1.319
0.728
1.329
0.374
0.965
0.768
1.289
1.014
1.26
1.673
0.463
21.979
0.473
0.581
19.261
1.299
0.975
0.649
1.398
1.132
0.62
0.816
0.61
0.453
0.453
1.043
0.64
22.5
1.615
21.161
0.482
0.758
0.68
0.65
0.462
0.305
0.571
41.791
1.732
27.992
25.512
1.368
0.797
0.423
1.516
23.534
1.122
0.542
0.511
1.319
1.073
0.758
2.096
3.15
33.208
1.21
0.925
1.407
0.719
0.856
0.67
0.62
1.191
0.532
0.502
0.974
0.738
0.355
0.423
0.571
0.364
0.522
0.788
0.463
0.787
25.896
0.787
0.531
0.482
1.151
1.24
1.87
1.673
3.583
0.778
0.64
0.394
1.329
0.876
22.401
33.288
1.693
21.407
0.748
1.26
1.132
0.718
0.816
0.689
0.867
29.931
0.325
0.62
0.473
0.6
7.284
0.601
0.739
0.945
1.289
23.238
0.325
7.972
0.581
1.397
0.551
0.797
0.532
0.512
0.886
0.493
0.295
23.444
0.63
1.919
0.531
0.669
1.014
0.915
0.63
0.867
0.512
0.502
21.526
0.719
1.172
1.516
1.328
24.852
0.65
1.102
0.502
1.014
0.433
24.026
0.62
0.895
0.758
1.802
0.885
0.64
0.59
1.043
24.133
0.807
0.876
0.59
1.053
0.709
0.698
0.482
0.542
23.661
0.522
0.807
0.748
1.151
0.798
1.348
1.152
1.368
26.417
33.671
25.197
31.899
3.071
24.715
0.856
25.748
0.679
0.473
0.482
0.335
0.404
1.584
25.954
1.25
1.88
24.625
0.354
0.63
0.827
0.856
1.171
0.61
0.61
0.423
0.975
28.514
0.807
1.516
1.034
0.472
0.758
0.502
0.63
0.571
0.502
1.132
0.344
0.472
0.719
0.974
0.857
1.418
0.659
1.191
0.492
0.935
2.933
0.443
0.611
0.462
0.955
1.595
0.482
0.748
0.483
0.63
0.954
0.876
0.767
0.502
0.443
0.689
0.699
0.926
26.279
0.866
0.483
0.689
0.531
0.699
0.63
0.561
1.23
0.551
23.307
25.934
0.925
1.083
0.837
0.856
0.925
0.551
0.758
1.014
1.092
0.502
25.324
28.11
1.407
0.542
0.443
1.27
1.191
0.807
1.191
1.093
0.453
1.063
0.571
0.679
0.67
1.692
0.561
0.836
0.502
1.014
1.053
0.659
1.348
1.87
0.768
0.581
1.535
0.542
22.195
0.768
0.315
0.699
0.462
0.66
0.493
0.423
23.188
0.64
24.31
0.679
0.502
0.659
23.711
0.571
23.779
0.689
0.483
0.817
1.358
1.034
0.581
0.817
1.122
0.905
0.413
1.368
1.063
0.522
0.817
0.708
1.221
1.073
1.329
0.984
0.443
0.788
0.876
0.994
3.366
1.073
0.679
0.709
1.152
0.59
1.132
1.407
0.896
0.63
0.394
0.502
0.6
1.083
5.206
0.738
1.014
0.62
0.836
0.63
0.542
0.433
0.552
0.66
0.453
0.827
1.034
26.408
31.86
0.62
1.772
0.384
1.131
0.896
0.571
0.689
1.014
56.191
0.679
1.152
0.699
0.827
0.531
0.522
1.063
1.151
1.3
1.171
0.63
0.532
0.393
0.453
0.364
1.398
0.718
0.62
0.541
0.541
0.708
0.807
0.59
1.358
1.004
0.571
0.679
0.915
0.413
0.895
1.388
0.649
1.083
0.866
0.826
0.591
1.545
0.738
0.521
1.289
0.561
1.201
1.338
0.433
0.945
0.345
0.857
1.034
0.807
0.935
0.521
0.62
0.502
0.699
6.319
1.319
23.415
0.699
1.447
0.836
0.64
1.073
0.522
0.453
1.063
0.463
1.132
0.965
3.554
4.891
21.063
0.433
0.511
0.718
21.299
0.895
0.935
0.965
1.191
1.23
1.574
0.482
0.67
0.827
0.532
1.004
1.024
1.044
0.689
1.653
1.595
0.827
1.152
3.13
24.685
0.492
0.837
0.817
0.689
1.447
22.539
0.817
0.699
1.161
0.561
0.512
0.61
1.033
0.639
0.521
1.093
1.093
0.787
1.378
0.758
0.905
1.211
1.004
1.043
0.581
0.738
0.512
1.595
0.689
4.537
0.778
1.093
1.004
0.502
0.433
0.472
1.004
0.59
23.306
0.59
0.581
6.909
0.502
0.778
1.102
1.397
0.512
1.063
1.23
0.591
0.502
0.492
0.531
8.779
20.965
1.103
20.374
1.437
0.797
1.211
0.866
0.404
1.063
0.935
3.13
25.236
1.004
0.935
0.945
26.998
3.149
1.515
1.063
0.433
0.581
21.328
1.191
0.62
0.787
24.557
0.886
0.502
0.364
1.112
1.21
0.551
0.61
0.709
0.679
23.819
0.857
26.466
0.748
0.561
0.867
0.698
0.768
0.61
0.66
1.063
0.483
0.935
0.659
1.152
1.338
1.25
0.788
1.073
0.679
1.615
0.738
2.766
0.847
1.664
1.447
1.604
0.886
0.788
1.919
1.535
9.725
0.857
0.896
1.141
1.732
0.738
1.171
1.771
0.847
1.152
28.996
2.834
1.28
0.679
2.195
28.622
0.64
1.545
0.847
1.024
0.738
1.102
0.876
27.845
26.712
1.447
1.132
0.974
1.427
1.909
2.038
1.201
2.431
0.434
0.797
1.112
1.447
27.057
1.407
1.417
0.994
0.502
1.329
1.132
0.984
0.964
0.423
24.045
2.756
0.67
0.797
0.522
1.762
0.502
1.033
0.522
0.778
0.522
0.886
0.541
0.708
0.62
0.542
1.122
1.348
22.598
1.23
22.559
25.118
0.758
1.083
0.994
0.965
27.312
25.757
28.178
28.72
1.408
0.974
29.134
37.165
28.336
0.935
0.63
12.205
1.191
27.382
36.181
1.299
0.65
0.551
0.591
0.354
22.657
1.033
1.103
0.876
0.896
1.653
1.003
0.64
1.447
0.581
1.299
3.425
1.2
1.152
0.542
0.826
0.738
0.954
0.551
1.614
1.191
0.551
0.581
0.541
0.561
1.102
0.502
0.807
0.473
0.177
0.699
0.708
0.62
0.236
0.669
0.167
1.968
0.659
0.502
0.679
0.473
0.826
0.787
0.167
1.397
0.522
0.246
0.788
0.561
1.388
0.325
0.167
0.463
0.767
0.767
0.148
1.083
0.482
1.112
1.024
0.798
0.591
0.266
0.64
0.551
0.591
1.782
0.522
0.611
0.916
0.561
0.177
0.64
1.653
2.362
0.611
0.157
1.968
0.128
0.58
0.876
0.777
1.28
0.748
0.128
1.201
0.571
0.482
0.443
0.689
0.177
0.157
0.433
1.013
0.167
0.137
0.738
0.629
0.699
0.551
0.532
0.552
0.532
0.689
0.669
0.698
0.473
0.551
0.502
1.27
0.531
1.299
0.492
0.403
0.187
0.689
3.032
0.778
0.66
1.328
1.043
0.207
0.482
0.157
0.384
1.152
0.896
0.994
0.158
0.758
0.472
0.433
0.452
0.177
0.846
1.221
0.462
0.384
1.614
0.414
0.63
1.397
0.472
0.492
0.472
0.167
0.226
0.955
0.837
0.521
0.974
0.187
1.398
1.122
0.187
1.033
1.211
0.718
0.413
1.486
0.522
0.778
0.925
0.748
0.492
0.246
0.482
1.506
0.256
0.719
0.718
0.167
0.138
0.689
0.453
0.531
0.393
0.531
1.418
0.856
0.138
0.502
0.177
0.679
0.266
0.748
0.709
0.728
0.571
0.167
0.442
0.994
0.217
0.227
0.817
0.59
0.797
0.6
0.443
1.191
0.502
0.581
0.63
0.581
0.778
0.797
0.709
0.64
0.778
1.25
0.433
0.728
0.531
0.138
0.689
0.394
0.876
1.781
0.866
0.177
0.649
0.404
0.906
0.276
0.945
0.502
0.531
0.561
0.581
0.787
0.777
0.64
0.374
0.522
0.167
0.374
0.374
0.482
0.482
1.329
1.004
0.59
1.152
0.768
1.398
0.324
0.256
1.25
0.708
0.424
1.122
1.171
0.847
0.975
0.728
0.276
1.152
1.191
0.473
0.177
0.581
0.591
0.443
0.945
0.177
0.541
1.172
0.522
0.669
0.148
0.374
0.561
0.778
0.768
0.482
0.148
0.394
0.256
0.531
0.847
0.984
0.945
0.689
0.285
0.748
0.788
0.138
0.551
0.689
0.915
0.462
0.62
0.699
0.542
0.541
0.246
0.748
0.473
0.453
0.443
0.433
0.128
0.62
0.709
0.266
0.413
0.511
0.355
0.68
0.138
0.886
0.709
0.738
0.147
0.167
0.482
2.146
1.004
1.624
0.895
0.502
0.581
0.698
0.502
0.157
0.138
0.581
0.177
0.482
1.043
0.177
1.004
0.365
0.758
0.787
1.27
0.384
0.404
0.453
0.6
0.551
0.512
0.512
0.414
1.565
0.246
0.462
0.866
2.244
0.64
0.256
0.62
0.61
0.404
0.601
0.167
0.63
0.443
0.6
0.856
0.493
0.355
0.157
0.473
0.403
0.247
0.413
0.846
0.62
0.581
0.669
0.424
0.886
0.167
0.453
0.482
1.102
0.492
0.61
0.452
0.502
0.148
0.512
0.611
0.58
0.561
0.492
0.581
0.679
0.305
0.552
0.275
0.148
0.413
0.758
2.441
0.157
0.177
0.178
0.689
1.427
1.004
0.689
0.699
1.309
1.033
0.128
0.797
0.178
0.738
1.201
0.561
0.59
0.62
0.669
0.483
0.433
0.138
0.354
0.207
0.404
0.424
0.718
0.138
0.955
0.718
1.949
0.148
2.824
0.147
0.601
0.542
1.398
0.295
0.639
0.472
2.786
0.443
0.698
0.699
0.512
0.138
0.187
0.403
0.502
0.433
0.532
0.403
0.187
0.463
0.64
1.181
0.768
0.236
0.492
0.157
0.157
1.24
0.157
0.462
0.403
0.65
0.482
0.138
0.797
0.65
0.531
0.394
0.689
0.64
0.787
0.689
0.226
1.014
0.64
0.147
0.453
1.092
1.605
0.473
0.404
0.137
0.58
0.158
0.187
0.847
0.601
0.246
0.157
0.846
0.62
0.452
0.561
0.629
1.535
0.177
0.404
0.64
1.004
0.798
0.591
0.453
0.64
0.482
0.256
1.358
0.649
0.767
0.719
0.62
0.364
0.65
0.531
0.571
0.531
0.718
0.915
1.348
0.443
1.24
0.541
0.551
1.161
0.561
0.512
0.62
0.61
0.846
0.62
0.148
0.739
0.659
0.158
1.664
0.148
0.679
0.227
0.738
0.708
0.561
0.551
0.571
0.148
0.571
1.161
0.158
1.23
4.37
2.028
0.167
0.66
0.521
0.443
0.433
0.531
0.856
0.237
0.62
0.167
0.571
0.591
0.718
0.954
0.649
0.807
1.053
1.358
0.443
0.817
0.443
0.718
0.758
0.315
0.738
0.482
0.227
0.423
1.054
0.61
0.62
1.054
0.709
0.847
0.355
0.541
0.521
0.591
0.561
0.226
0.246
0.65
0.561
1.034
0.502
0.167
0.522
0.147
0.551
0.413
0.738
0.512
0.778
0.521
0.473
0.738
1.339
0.738
0.158
0.541
0.935
0.61
0.147
0.964
0.886
0.138
0.63
0.473
0.177
0.197
1.437
0.354
0.876
1.328
0.63
1.112
0.404
1.161
0.571
0.138
0.374
0.729
0.777
0.552
0.64
0.797
1.349
0.473
0.699
0.187
0.158
0.374
0.797
0.679
0.758
0.62
0.856
0.767
2.864
1.368
0.147
0.246
0.63
0.6
0.778
0.62
1.122
0.964
1.033
0.719
0.679
1.014
0.423
0.256
0.147
0.551
0.63
0.551
0.639
0.866
0.147
0.177
0.768
0.433
0.659
0.384
1.033
0.709
0.531
0.964
0.729
1.181
0.138
0.187
0.876
0.443
0.866
0.246
1.299
0.542
0.462
0.65
0.148
0.473
1.871
0.256
0.177
0.403
1.919
0.433
0.856
0.354
0.482
0.443
0.541
3.435
0.148
0.197
0.492
0.483
0.817
0.522
1.191
0.857
0.758
0.167
0.501
0.532
0.157
1.014
0.433
0.246
0.551
0.522
0.138
0.571
0.128
0.157
0.659
0.758
0.384
0.542
1.24
0.797
1.161
0.532
0.452
0.856
0.472
0.394
0.552
0.374
0.334
0.698
0.236
0.758
0.315
0.778
1.24
1.063
2.539
0.286
0.778
3.76
0.522
0.483
0.827
0.551
0.502
0.236
0.177
0.541
0.551
0.739
0.521
0.246
1.575
3.976
1.329
0.984
0.61
0.148
0.541
0.531
0.62
0.394
0.137
1.319
0.847
0.699
0.147
0.748
0.443
0.66
0.817
0.384
0.305
0.413
0.768
0.443
0.492
0.601
0.246
0.61
0.147
0.502
0.63
0.561
0.157
0.6
1.182
0.689
0.571
0.227
0.728
0.236
0.67
0.886
0.925
1.201
2.933
0.698
0.452
0.196
0.542
0.404
0.118
0.699
0.255
0.552
0.679
0.246
0.738
0.768
0.768
0.699
1.092
4.449
0.974
0.984
1.191
0.511
0.64
0.885
0.797
0.246
0.374
0.61
1.024
0.148
0.639
0.698
0.374
0.157
0.502
0.885
0.925
0.935
0.669
0.482
0.521
0.502
0.611
0.601
0.581
0.749
0.797
0.158
0.778
0.482
0.837
0.453
0.483
0.62
0.896
1.368
0.492
0.167
3.701
0.148
1.377
0.561
0.994
0.601
0.266
0.384
0.237
1.594
0.767
0.679
0.344
0.985
0.896
0.669
0.581
0.433
0.965
1.545
1.122
0.698
0.453
0.649
0.177
0.965
0.502
0.168
0.167
0.591
0.511
0.847
0.62
0.305
0.138
0.718
0.886
0.68
0.463
0.63
1.358
0.659
0.168
0.531
0.463
0.236
0.255
2.854
0.148
0.452
0.522
0.236
0.62
1.289
1.28
0.147
0.807
0.581
0.423
0.443
0.561
0.551
0.611
0.452
0.512
0.148
0.856
0.512
1.034
0.62
0.551
0.364
0.148
0.462
0.236
0.777
0.787
0.679
0.335
0.808
0.433
0.177
0.404
0.541
0.443
1.092
0.738
0.197
0.758
0.542
1.112
0.424
0.679
0.531
0.857
0.59
0.374
1.043
0.482
0.768
0.757
1.053
0.64
1.063
0.601
0.157
0.768
0.512
0.217
0.571
0.758
3.907
0.492
0.581
0.492
0.768
0.522
0.443
0.423
1.948
0.738
0.699
0.167
0.856
0.158
0.797
0.857
1.191
0.886
0.414
0.669
0.522
0.423
1.279
0.226
1.103
0.522
0.502
0.6
0.63
0.699
0.157
0.118
0.621
0.777
0.384
0.128
0.63
0.493
0.137
0.433
1.044
0.344
0.6
0.168
0.6
0.492
0.502
0.443
0.629
3.012
0.6
0.462
0.453
0.778
0.453
0.187
0.679
0.797
0.236
0.915
0.61
0.699
0.462
0.512
0.522
0.206
0.207
0.177
0.699
0.571
0.827
1.86
1.034
0.128
1.673
0.699
0.62
0.669
0.885
0.148
0.532
0.414
0.767
0.669
0.945
1.083
3.485
0.463
0.453
1.102
0.374
0.246
0.62
0.6
0.62
0.591
0.875
0.699
0.679
0.738
0.148
0.571
0.217
0.305
0.246
0.866
0.532
1.181
0.246
0.689
0.521
1.172
0.482
0.335
0.837
0.63
0.167
0.178
0.168
0.276
0.699
0.659
0.374
0.423
0.502
0.689
0.236
0.177
0.413
0.807
0.59
0.226
0.521
0.167
0.472
0.394
0.718
0.275
0.65
0.876
1.093
0.394
0.443
1.476
1.378
0.689
0.453
0.158
0.532
2.46
0.768
0.443
0.6
0.787
0.157
0.207
0.502
0.148
0.63
1.791
0.975
0.532
0.797
1.053
0.138
0.67
0.472
0.482
0.502
0.256
0.659
0.482
0.62
0.354
0.433
1.092
0.767
0.689
0.148
1.377
0.777
1.181
1.142
0.64
0.128
0.935
0.394
1.24
0.187
0.945
0.492
0.472
0.551
2.185
0.699
0.473
0.65
0.453
2.431
0.797
0.177
0.452
0.414
0.472
0.463
1.358
1.525
0.699
0.708
0.246
0.433
0.64
0.522
0.738
0.148
0.187
0.187
0.521
0.718
0.826
0.718
1.831
2.057
0.364
0.482
1.102
0.61
0.748
1.408
0.511
1.073
0.227
0.512
0.768
0.719
0.6
0.552
0.531
0.63
0.62
0.522
0.738
0.728
0.138
0.748
0.65
1.201
0.424
0.512
0.679
0.551
0.64
0.679
0.157
0.236
0.157
1.211
0.138
0.522
0.63
0.364
0.443
0.492
0.758
0.177
0.167
0.374
4.458
0.728
0.345
0.335
0.561
0.719
0.482
0.581
0.729
0.393
0.167
0.61
2.362
0.581
1.063
0.433
0.148
0.414
0.265
0.66
0.324
0.305
1.683
0.581
0.571
0.147
0.433
0.649
0.493
0.404
1.319
0.453
0.374
0.866
0.433
0.384
0.63
0.167
0.601
0.236
0.561
0.246
0.148
0.541
0.512
0.994
0.768
0.67
0.689
0.531
0.974
0.62
0.689
0.522
0.394
0.482
1.083
0.236
0.522
1.013
0.541
0.384
0.61
0.197
0.728
1.191
0.817
0.138
0.305
0.453
0.61
0.659
0.137
0.482
0.522
0.275
0.128
0.345
0.246
0.669
0.758
0.601
0.905
0.6
0.158
0.364
1.003
0.404
0.148
0.532
0.768
0.384
0.384
0.128
0.443
0.522
0.551
2.175
0.62
0.591
0.404
1.467
0.236
0.581
0.472
0.128
0.521
0.591
0.118
0.728
1.171
0.689
0.886
0.886
0.61
0.679
1.053
0.896
0.561
0.718
0.502
0.64
0.492
0.424
0.463
0.649
0.413
0.453
0.867
0.512
0.483
0.846
0.532
0.521
0.148
0.511
0.679
0.571
0.6
0.177
0.315
0.236
0.522
0.236
0.689
0.246
0.443
0.216
1.132
0.128
0.581
1.23
0.728
0.315
0.472
1.348
0.463
1.456
0.679
0.6
0.443
0.413
0.463
0.659
1.024
0.452
0.689
0.601
0.63
0.354
0.384
0.128
0.443
0.738
0.522
0.531
0.59
0.157
0.227
0.138
0.964
0.511
0.374
0.768
0.66
0.148
1.004
0.128
0.689
0.414
0.118
1.024
0.383
0.394
0.807
1.387
0.128
0.699
1.752
0.403
0.817
0.138
0.433
0.433
0.137
0.148
0.354
0.817
0.167
0.285
0.669
0.669
0.128
0.463
0.62
1.171
0.561
0.413
0.994
0.246
0.59
0.797
0.364
0.689
0.236
0.502
0.236
0.61
0.846
0.423
1.013
0.128
0.482
0.65
0.866
0.453
0.679
0.482
0.472
0.679
1.102
0.148
0.374
0.502
0.236
0.157
1.191
1.329
0.63
0.68
0.354
0.138
0.886
0.157
0.137
0.62
0.719
0.177
0.659
0.394
0.522
0.492
0.148
0.137
0.581
0.482
0.374
0.748
0.158
0.246
0.423
0.384
0.6
0.581
0.167
0.325
0.148
0.128
0.896
0.679
0.354
0.384
0.482
0.679
0.462
0.404
0.403
0.384
0.916
2.687
0.551
0.236
0.266
0.699
0.502
0.305
1.407
0.138
1.152
0.453
0.473
0.561
0.522
0.581
0.374
0.158
0.482
0.423
0.512
1.082
0.925
0.443
1.161
0.157
0.512
0.138
0.236
0.433
1.791
0.433
0.541
0.433
0.63
